name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.489732,-75.6049051",2022-10-05,66.9,43,52.9,66.9,40.6,52.2,41.8,68.8,0.085,100,12.5,rain,0,0,18.1,9.5,351.5,1017,45.2,9.9,149.7,12.8,6,10,2022-10-05T07:03:59,2022-10-05T18:36:58,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-06,71.7,44.6,57.4,71.7,42.7,57,47.4,71,0,0,0,,0,0,7.2,7.9,305.3,1015.6,16.3,9.9,172.1,14.7,6,10,2022-10-06T07:05:06,2022-10-06T18:35:15,0.43,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-07,57.6,43.5,51.7,57.6,39.1,50.6,46.4,82.2,0.034,100,8.33,rain,0,0,24.4,13.3,300.2,1016.2,85.7,9.5,50.5,4.3,3,10,2022-10-07T07:06:14,2022-10-07T18:33:33,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-08,47.3,38.1,42.3,43.9,33,38.1,34.1,73.6,0.01,100,20.83,rain,0,0,22.1,10.5,297.1,1021.8,83.6,9.7,72.1,6.2,3,10,2022-10-08T07:07:22,2022-10-08T18:31:51,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-09,54.8,38.9,46.6,54.8,33.1,44.8,36.6,68.7,0,0,0,,0,0,25.9,14.5,257.2,1019.4,71.5,9.7,127.7,11.1,6,10,2022-10-09T07:08:30,2022-10-09T18:30:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-10,57.5,42.2,49.1,57.5,42.2,47.8,40.8,73.5,0.003,100,12.5,rain,0,0,17.4,9.3,296.6,1021.8,59.7,9.9,97.5,8.3,4,10,2022-10-10T07:09:38,2022-10-10T18:28:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-11,67.7,34.2,50.4,67.7,34.2,50.3,41.2,74.4,0,0,0,rain,0,0,19.7,9.3,278,1024.9,17.6,8.8,161.6,13.9,6,10,2022-10-11T07:10:47,2022-10-11T18:26:50,0.52,Clear,Clear conditions throughout the day.,clear-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-12,64.2,45.9,55.9,64.2,44.4,55.3,44.1,65.6,0,0,0,rain,0,0,27.1,14.2,191.7,1019.4,7.6,9.9,128.1,11.1,5,10,2022-10-12T07:11:56,2022-10-12T18:25:10,0.54,Clear,Clear conditions throughout the day.,clear-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-13,58.5,49.1,55.2,58.5,47.8,55.2,51.8,88.7,0.55,100,62.5,rain,0,0,26.8,16.5,169,1008.1,91.6,8.5,30.4,2.6,2,10,2022-10-13T07:13:05,2022-10-13T18:23:32,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-14,58.4,39.2,48.3,58.4,37.1,47.2,38.8,73.6,0.185,100,20.83,rain,0,0,23,10.7,219.3,1012.8,39.5,8,151,13.1,6,10,2022-10-14T07:14:15,2022-10-14T18:21:54,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-15,65.3,41.3,51.1,65.3,37.7,49.2,38,63.7,0,0,0,rain,0,0,32.3,19.8,172.6,1013.7,34.2,9.9,152,13.1,6,10,2022-10-15T07:15:25,2022-10-15T18:20:17,0.65,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-16,59.3,37,47.2,59.3,34.3,46.3,36.2,68.9,0,0,0,,0,0,12.8,8.5,219.3,1013.9,19.6,9.9,114.4,9.9,5,10,2022-10-16T07:16:35,2022-10-16T18:18:41,0.7,Clear,Clear conditions throughout the day.,clear-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM"
"42.489732,-75.6049051",2022-10-17,53.5,42.4,47.6,53.5,39.7,45.5,36.5,66,0.01,100,20.83,rain,0,0,26.4,13.6,196.5,1003.9,58,9.9,39.8,3.3,3,10,2022-10-17T07:17:46,2022-10-17T18:17:06,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM"
"42.489732,-75.6049051",2022-10-18,45.7,34,39.6,40.5,28.3,34.6,29,65.9,0.004,100,8.33,rain,0,0,17.2,11.2,225.9,1003.4,42.5,9.9,123.5,10.6,5,10,2022-10-18T07:18:57,2022-10-18T18:15:31,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-19,41.7,31,37.5,35.9,27,31.7,31.2,78.3,0,0,0,rain,0,0,25.1,15.6,205.7,1006.7,75.9,9.9,55.2,4.8,2,10,2022-10-19T07:20:08,2022-10-19T18:13:58,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-20,45,36.2,40.4,41.8,27.7,34.6,27.4,61.8,0.004,100,8.33,rain,0,0,26,15.4,223.3,1011.4,66.7,9.9,93.5,8.1,4,10,2022-10-20T07:21:19,2022-10-20T18:12:25,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-21,58.1,33.3,45.9,58.1,30.1,44,25.7,47.1,0,0,0,,0,0,24.2,12.5,219.4,1017.7,15.3,9.9,149.4,13,6,10,2022-10-21T07:22:31,2022-10-21T18:10:54,0.92,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-22,67.3,42.1,53.2,67.3,38.3,51.7,33.1,47.5,0,0,0,,0,0,17.4,10.5,207.7,1021.9,0.3,9.9,146.5,12.7,6,10,2022-10-22T07:23:43,2022-10-22T18:09:23,0.96,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-23,63.4,38.5,51.4,63.4,36.1,50.5,40.5,67.3,0,0,0,,0,0,9.2,7.2,97.2,1025.5,18.9,9.8,106,9.2,4,10,2022-10-23T07:24:56,2022-10-23T18:07:54,0.98,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-24,62.1,49.5,55.4,62.1,47.5,55.2,52.2,89.2,0.28,100,29.17,rain,0,0,12.8,7.7,81.4,1022.4,87.3,7.6,64.8,5.6,3,10,2022-10-24T07:26:09,2022-10-24T18:06:26,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-25,68.4,56.8,61,68.4,56.8,61,57,87.4,0,0,0,rain,0,0,26.8,11.8,158.9,1017.2,75.4,7.9,96.6,8.5,5,10,2022-10-25T07:27:22,2022-10-25T18:04:59,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-26,68.4,53.9,61.7,68.4,53.9,61.7,55.2,80.3,0.02,100,12.5,rain,0,0,28.2,14.1,192.2,1008.4,69,9.7,63.5,5.3,5,10,2022-10-26T07:28:35,2022-10-26T18:03:33,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-27,53.6,33.3,44.3,53.6,27.8,39.5,37.3,77,0.001,100,4.17,rain,0,0,27,16.6,320.1,1023.1,63.4,9.8,107.6,9.2,5,10,2022-10-27T07:29:49,2022-10-27T18:02:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-28,55.2,29,40.2,55.2,22.5,37.6,29.8,70.3,0,0,0,,0,0,12.3,6.2,51.4,1033.3,7.5,9.8,114.6,9.9,5,10,2022-10-28T07:31:03,2022-10-28T18:00:44,0.06,Clear,Clear conditions throughout the day.,clear-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-29,60.1,31,44.1,60.1,26.6,43.1,27.7,56.5,0,0,0,,0,0,5.6,4.4,66.4,1031.2,2.7,9.9,137.7,11.9,6,10,2022-10-29T07:32:17,2022-10-29T17:59:22,0.1,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-30,62.4,31.5,46.2,62.4,27.4,45,27.7,52.6,0,0,0,,0,0,19.7,10.1,149.1,1023,3.4,9.9,136.7,11.8,6,10,2022-10-30T07:33:32,2022-10-30T17:58:01,0.15,Clear,Clear conditions throughout the day.,clear-day,"KITH,C1631,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
"42.489732,-75.6049051",2022-10-31,58.9,41.6,50.8,58.9,38.5,49.5,43.9,77.8,0,0,0,rain,0,0,16.1,8.9,203,1015.8,49,9.9,84.3,7.2,3,10,2022-10-31T07:34:46,2022-10-31T17:56:42,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KITH,72515594761,72519014771,KN03,72515004725,KBGM,SBFN6"
