name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.0009096,-78.1927784",2020-01-22,34,20.2,26,27.5,9.6,17.1,14.8,64.5,0,0,0,,0,2.4,25.3,15.9,241.7,1028,28.6,9.9,42,3.5,2,,2020-01-22T07:37:18,2020-01-22T17:11:40,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-01-23,38,21.9,30.9,37.1,14.4,26.2,9.7,41.7,0,0,0,,0,2.3,,8,159.1,1025.9,19.8,9.9,46.4,4,2,,2020-01-23T07:36:33,2020-01-23T17:12:57,0.99,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-01-24,43.2,30,36.9,39.2,23.1,31.5,24.7,61.7,0.002,100,8.33,rain,0,1.8,,11.3,108.8,1021.8,79.3,9.9,45.8,3.9,2,,2020-01-24T07:35:46,2020-01-24T17:14:15,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-01-25,43.1,34.1,37.2,37.8,24.8,30.7,32.8,84.4,0.183,100,58.33,"rain,snow",1.5,1.2,27.7,15.9,175.2,1011.8,84.2,9.8,15.1,1.1,1,,2020-01-25T07:34:57,2020-01-25T17:15:33,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-01-26,35.1,32,33.3,28,21.6,23.8,31.4,92.7,0.127,100,58.33,"rain,snow",4.3,1,26.5,19.6,253.9,1006.7,97.6,5,16.2,1.3,1,,2020-01-26T07:34:06,2020-01-26T17:16:51,0.01,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-01-27,33.2,30.9,32,25.2,21.1,22.6,29.4,90.3,0.065,100,20.83,"rain,snow",1.3,2.1,24.2,16,282.1,1007.1,92.5,7.4,24.4,2,1,,2020-01-27T07:33:13,2020-01-27T17:18:10,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"72529014768,KGVQ,72528014733,ABMN6,KIAG,KROC,72528704724,KBUF,72498894704,KDSV,E0811,C4954"
"43.0009096,-78.1927784",2020-01-28,30.9,29.1,29.9,23.1,18.9,21.1,27.8,91.8,0.053,100,20.83,"rain,snow",0.4,2.9,18.3,13.7,292.7,1013.9,92.2,7,40.6,3.4,2,,2020-01-28T07:32:18,2020-01-28T17:19:30,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-01-29,28.2,14.2,23.2,20.9,10.3,16.8,19,84,0,0,0,,0,2.9,,10.3,345.4,1022.7,87.4,8.6,42.9,3.6,2,,2020-01-29T07:31:21,2020-01-29T17:20:49,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,E0811,C4954"
"43.0009096,-78.1927784",2020-01-30,27.2,14,20.3,22,3.9,13,15.5,82.2,0,0,0,,0,2.9,,10.1,120.5,1025.2,35.5,9.9,92.2,8.1,4,,2020-01-30T07:30:23,2020-01-30T17:22:09,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,KBUF,KDSV"
"43.0009096,-78.1927784",2020-01-31,30,22,26.7,29.5,17.5,23.4,22.7,85,0,0,0,,0.1,2.7,,6.7,94.4,1023.6,97.2,8.7,54.5,4.7,3,,2020-01-31T07:29:22,2020-01-31T17:23:29,0.18,Overcast,Cloudy skies throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,72528704724,KBUF,KDSV"
"43.0009096,-78.1927784",2020-02-01,33.1,27.1,29.3,33.1,23.2,27.3,24.7,83.6,0.022,100,8.33,"rain,snow",1,2.3,,6.9,272.7,1013.5,90.8,6.4,45.4,3.8,2,,2020-02-01T07:28:19,2020-02-01T17:24:50,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"72529014768,72528014733,KGVQ,ABMN6,KIAG,KROC,E6481,72528704724,KBUF,72498894704,KDSV"
"43.0009096,-78.1927784",2020-02-02,35.1,27.1,32.3,32.3,22.4,26.4,29.9,91,0.136,100,41.67,"rain,snow",0.6,2.8,,11.1,244.3,999.7,78.1,4.7,38.5,3.1,2,,2020-02-02T07:27:15,2020-02-02T17:26:10,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,KBUF,KDSV"
"43.0009096,-78.1927784",2020-02-03,42.3,34.1,37,39.9,25,30.1,31.6,80.9,0,0,0,,1.8,1.8,28.8,18.2,268.1,1008.5,63.9,9.4,58.8,5.2,3,,2020-02-03T07:26:09,2020-02-03T17:27:30,0.32,Partially cloudy,Partly cloudy throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-04,35.2,30.9,33.1,32,23.1,26.8,28.9,84.4,0,0,0,,0,1.8,,11.3,311.7,1010.7,74.7,8.7,16.2,1.3,1,,2020-02-04T07:25:01,2020-02-04T17:28:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-05,30.9,23,25.2,26.2,10.6,16.4,18.2,74.5,0,0,0,,4.3,1.6,23,14.9,4.9,1018.9,82,9.4,48.4,4.2,2,,2020-02-05T07:23:52,2020-02-05T17:30:11,0.41,Partially cloudy,Partly cloudy throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-06,29.9,21.9,25.7,22.8,9.7,16.2,24.6,95.6,0.127,100,41.67,"rain,snow",2.3,5.1,23,18.2,65.8,1002.1,96.3,3.1,23.1,2,1,,2020-02-06T07:22:41,2020-02-06T17:31:32,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,72528704724,KBUF,72498894704,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-07,25.2,19.2,22.7,16.6,4.4,11.3,19.8,88.5,0.123,100,37.5,snow,2.7,6.7,26.4,19.5,325,996.6,78.2,4.3,30.3,2.6,1,,2020-02-07T07:21:29,2020-02-07T17:32:52,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,72528704724,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-08,20.8,10.3,15.7,13,1.7,5.9,11.4,83.1,0,0,0,,1.6,9.6,,14.8,6.1,1020.9,70.4,6.7,34.3,2.9,1,,2020-02-08T07:20:14,2020-02-08T17:34:13,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-09,36,9.3,26.3,30.1,2.8,20.8,22.2,85,0.07,100,37.5,"rain,snow",0.1,9.7,24.2,10.3,182.3,1027.1,62.3,7.4,43.6,3.7,2,,2020-02-09T07:18:59,2020-02-09T17:35:33,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-10,38,29.2,35,33.2,25.1,29.7,31.9,88.3,0.048,100,20.83,"rain,snow",0,7.9,25.3,12.8,254,1016.8,94.7,8.4,29.5,2.4,1,,2020-02-10T07:17:42,2020-02-10T17:36:53,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-11,35.1,29.1,32.1,30.9,19.5,25.9,26.9,81,0,0,0,,0,4.2,27.8,21.7,267.6,1015.3,89.6,9.6,50.5,4.3,2,,2020-02-11T07:16:23,2020-02-11T17:38:13,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-12,37.1,24.3,31,35.2,14.6,24.5,20.3,65.2,0,0,0,,0.8,3,29.8,20.6,259.6,1017.8,48.2,9.5,58.2,5,3,,2020-02-12T07:15:03,2020-02-12T17:39:33,0.57,Partially cloudy,Clearing in the afternoon.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-13,33.2,15.3,28.4,30,1.3,21.4,26.5,92.5,0.153,100,54.17,"rain,snow",2.1,4.2,,13.9,316.5,1009.3,88.1,2.8,28.7,2.4,1,,2020-02-13T07:13:42,2020-02-13T17:40:53,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,72528704724,KBUF,72498894704,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-14,13,1.2,7.8,4.9,-12.3,-4.7,0,71.1,0,0,0,,1,6.2,25.3,19.4,292.3,1031.1,44.1,8.4,49.7,4.1,2,,2020-02-14T07:12:19,2020-02-14T17:42:12,0.67,Partially cloudy,Partly cloudy throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-15,36,-1.7,18.5,26.7,-11.7,8.8,4.4,56.5,0,0,0,,0,6.3,23.7,14.9,209.7,1027.8,33.2,9.9,65.3,5.8,3,,2020-02-15T07:10:55,2020-02-15T17:43:31,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-16,35.2,29.9,33.1,26.2,20.1,23.5,27.4,79.9,0,0,0,,0,6.1,30.1,19.6,255.8,1017.4,83.2,9.2,31.7,2.6,1,,2020-02-16T07:09:30,2020-02-16T17:44:50,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-17,33,24.3,27.6,29.9,12.3,20.1,20.5,75.1,0,0,0,,0,5.6,,13.7,60.4,1024.8,59.3,9.3,85.4,7.4,4,,2020-02-17T07:08:04,2020-02-17T17:46:09,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-18,44.1,25.2,35.5,36.8,15.2,26.6,30.4,81.6,0.128,100,29.17,"rain,snow",0,3.7,32.3,24.1,226.8,1015.4,80.8,8.8,50.3,4.3,2,,2020-02-18T07:06:36,2020-02-18T17:47:28,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-19,32,21.9,27.5,23,10.4,16.1,17.7,66.5,0,0,0,,0,2.5,30,22.7,285.8,1026.5,75.1,9.1,56.4,4.8,2,,2020-02-19T07:05:08,2020-02-19T17:48:46,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,KIAG,ABMN6,KROC,72528704724,KBUF,72498894704,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-20,21,16.2,19.2,13.3,5,9,11.6,72,0,0,0,,0,2.2,21.9,13.7,297.9,1032.5,36.7,8.4,61,5.3,3,,2020-02-20T07:03:38,2020-02-20T17:50:04,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-21,29.1,12.1,21.9,18.7,2.6,10.1,10.9,63.1,0,0,0,,0,1.6,35.7,24,251.5,1030.2,6.6,9.7,82.8,7.2,4,,2020-02-21T07:02:07,2020-02-21T17:51:22,0.98,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-22,38.9,27.1,32,29.9,14.5,21.3,18.8,58.2,0,0,0,,3.6,3.3,35.7,26.2,255.4,1022,13.5,9.9,91.4,7.9,4,,2020-02-22T07:00:35,2020-02-22T17:52:39,1,Clear,Clear conditions throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-23,48.8,33.9,41,44.8,26.6,35,16.8,38.2,0,0,0,,0,4.2,29.9,13.7,237,1017.4,5.2,9.9,90.8,8,4,,2020-02-23T06:59:02,2020-02-23T17:53:56,1,Clear,Clear conditions throughout the day.,clear-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-24,48.9,37.2,42.6,44.9,32.1,38,27.8,56.5,0,0,0,,0.8,4,27.7,14.9,242.3,1013.2,21.5,9.9,70.6,6,3,,2020-02-24T06:57:29,2020-02-24T17:55:13,0,Partially cloudy,Partly cloudy throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-25,37.2,33.3,34.5,36.1,25.2,28.8,32.3,91.6,0.043,100,12.5,"rain,snow",0,3.9,,12.7,66.7,1013.5,86.3,5.9,28.8,2.5,1,,2020-02-25T06:55:54,2020-02-25T17:56:30,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-26,34.3,30.9,33.1,28.1,22.3,25.8,31.2,93,0.608,100,29.17,"rain,snow",1,2.1,,11.3,66.5,1009.8,99.9,4.1,22.6,1.8,1,,2020-02-26T06:54:18,2020-02-26T17:57:46,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,72528704724,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-27,32,21,24.1,23.7,3.3,8.7,18.3,79.2,0.138,100,29.17,"rain,snow",0.9,2.4,52.7,36.4,269.9,1001.2,70.1,4.1,29.1,2.5,1,,2020-02-27T06:52:42,2020-02-27T17:59:02,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,72528704724,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-28,23,19.2,21.4,9.2,1.5,5.6,12.9,69.7,0,0,0,,1.7,3.2,41.4,29.7,266,1006.8,72.5,7.3,56.4,4.7,2,,2020-02-28T06:51:05,2020-02-28T18:00:18,0.1,Partially cloudy,Partly cloudy throughout the day.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,72528704724,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-02-29,21.8,12,17.6,10.1,0.5,4.9,12.7,81,0.001,100,4.17,snow,1,5.1,28.2,19.5,290.5,1014,62.4,5,47.3,4,2,,2020-02-29T06:49:27,2020-02-29T18:01:33,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,72528704724,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-03-01,40.8,15.4,29.3,36.1,6.5,22.2,17.1,61.6,0,0,0,,0,2.9,20.8,11.4,243.7,1018.8,38.5,9.8,83.5,7.1,4,,2020-03-01T06:47:48,2020-03-01T18:02:48,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-03-02,50,40.9,45.5,45.9,34.6,40.2,35.9,71.2,0.154,100,37.5,rain,4.2,3.1,27.7,14.9,223.8,1006.3,89.1,8.8,35.6,3,1,,2020-03-02T06:46:09,2020-03-02T18:04:03,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-03-03,52.1,35.4,42.1,52.1,28.3,38,40.4,94,0.204,100,25,rain,0,2.5,38.6,17.1,233.8,1000.7,80.8,6.1,31.4,2.7,2,,2020-03-03T06:44:29,2020-03-03T18:05:17,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72529014768,KGVQ,72528014733,ABMN6,KROC,E6481,72528704724,KBUF,72498894704,KDSV,C4954"
"43.0009096,-78.1927784",2020-03-04,39.9,32,36.2,30.2,23.1,26.4,30.2,79.1,0.011,100,4.17,rain,5.6,5.3,34.4,23,267.9,1007.6,63.9,9.8,55.4,4.6,2,,2020-03-04T06:42:48,2020-03-04T18:06:32,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
"43.0009096,-78.1927784",2020-03-05,43.1,30,34.2,40.1,20.7,27.4,24,67.8,0,0,0,,0,6.8,,13.7,277.9,1018.5,43.9,9.7,93.2,7.9,4,,2020-03-05T06:41:07,2020-03-05T18:07:45,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72529014768,KGVQ,72528014733,ABMN6,KROC,KBUF,KDSV,C4954"
