name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.4532811,-76.4737116",2020-01-11,63,44,55.1,63,38.8,53.5,49.9,82.8,0,0,0,,0,0.1,33.9,24.1,174.5,1015.6,69.3,9.9,30.2,2.5,2,,2020-01-11T07:34:31,2020-01-11T16:53:10,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-12,62.9,29,44.9,62.9,23.4,40.7,38,77.9,0.013,100,8.33,rain,0,0,41,24.1,268,1017.8,81.4,9.9,51.3,4.4,4,,2020-01-12T07:34:12,2020-01-12T16:54:16,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-13,44.1,28.1,35.8,41.5,20.5,30.3,30,79.5,0,0,0,,0,0,21.9,16,191.1,1028,83.8,9.9,34.1,3,2,,2020-01-13T07:33:51,2020-01-13T16:55:24,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-14,44,26.1,37.5,37.4,20.5,31.7,32.2,81.6,0,0,0,,0,0,24.2,14.9,173.5,1022.7,69.1,9.7,49.8,4.1,3,,2020-01-14T07:33:27,2020-01-14T16:56:33,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-15,41,33.2,37.5,41,27.8,32.3,27.9,68.2,0,0,0,,0,0,18.3,12.7,313.1,1020.3,77.1,9.9,44.7,3.7,3,,2020-01-15T07:33:01,2020-01-15T16:57:43,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-16,38,20.9,31,35.9,4.2,20.3,28.2,89.4,0.158,100,29.17,"rain,snow",0.9,0.3,35.6,29.8,309.5,1018,96.2,6.2,28,2.4,1,,2020-01-16T07:32:33,2020-01-16T16:58:54,0.69,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KITH,E8599,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-17,19.2,3.9,10.7,3.9,-6.9,-2.5,4.8,77,0,0,0,,0.5,1.2,33.9,24.1,337.1,1040.1,66.5,7.5,43.4,3.7,2,,2020-01-17T07:32:02,2020-01-17T17:00:06,0.75,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-18,30.8,6.2,17.8,22.7,-0.9,7.3,12.8,80.9,0.012,100,4.17,snow,0.6,1.4,33.3,21.8,151,1022.4,81.4,7.3,14.1,1.3,1,,2020-01-18T07:31:29,2020-01-18T17:01:18,0.81,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-19,35,16.1,26.9,29.7,1,15.1,21.5,80.2,0,0,0,,1.1,2.3,33.5,22.9,290,1009.9,88.7,7,32.8,2.7,2,,2020-01-19T07:30:54,2020-01-19T17:02:31,0.86,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,E8599,72515594761,72519454778,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-20,18,11.9,14.5,5.8,-3.5,1.6,8.3,76.2,0,0,0,,0.5,3.2,32.2,16.1,322.3,1028.3,77.7,8.6,52,4.4,4,,2020-01-20T07:30:17,2020-01-20T17:03:46,0.91,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-21,25.1,5,18.5,23,0.4,11.9,11.4,73.6,0,0,0,,0,3.1,17.2,13.8,294.3,1031.9,54.1,9.5,65.7,5.8,3,,2020-01-21T07:29:38,2020-01-21T17:05:00,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-22,35.1,7.1,21.5,29.7,-3.2,14.4,12.1,68.9,0,0,0,,0,3.1,,10.2,139.4,1029.8,0,9.9,76.4,6.6,4,,2020-01-22T07:28:56,2020-01-22T17:06:16,0.98,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-23,39.8,20,30,35.9,12.1,23.9,15.1,54.9,0,0,0,,0,2.8,,10.2,134.1,1027.1,0,9.9,58.4,5.3,4,,2020-01-23T07:28:13,2020-01-23T17:07:31,0.99,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-24,48.8,27,39.6,44.5,22.9,34.4,21.5,48.8,0,0,0,,0,1.6,23,15,138.7,1024.2,22.7,9.9,71.2,6.2,4,,2020-01-24T07:27:27,2020-01-24T17:08:48,1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-25,43.1,32,35.5,36.4,27.3,31.4,28.9,81.6,1.392,100,66.67,"rain,snow",1.2,0.8,29.9,13.8,121.8,1013.6,89.7,5.4,9,0.7,0,,2020-01-25T07:26:40,2020-01-25T17:10:05,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KITH,F1825,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-26,36,32,34.2,33.2,25.6,28.4,31,88.6,0.012,100,4.17,"rain,snow",0.8,0.7,22.5,11.4,230.1,1007.7,92.7,8.8,36.7,3.1,2,,2020-01-26T07:25:50,2020-01-26T17:11:22,0.01,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"KITH,72515594761,72519454778,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-27,34.1,29.9,32.1,26.4,19.9,24,29.9,91.9,0.024,100,8.33,"rain,snow",0.5,1,20.8,14.9,288.2,1006.2,95.9,7.6,29.1,2.3,2,,2020-01-27T07:24:58,2020-01-27T17:12:40,0.03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"KITH,E8599,72515594761,72519454778,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-28,30.8,26.1,29,23,17.4,19.8,28.4,97.4,0.055,100,16.67,"rain,snow",2.9,0.7,20.8,16,310.1,1012.4,98.5,5.2,26.3,2.2,1,,2020-01-28T07:24:05,2020-01-28T17:13:57,0.06,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KITH,72515594761,72519454778,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-29,26.1,16.1,22.2,20.4,11.1,14,18.7,86.3,0,0,0,,0.8,1.9,24.2,12.7,338.6,1021.7,99.4,8.4,27.2,2.3,1,,2020-01-29T07:23:09,2020-01-29T17:15:16,0.09,Overcast,Cloudy skies throughout the day.,snow,"KITH,72515594761,C3806,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-30,30.8,8.1,19.8,26,-2,13.3,12.8,75.4,0,0,0,,0,2,,8,109.8,1025.9,13.4,9.9,81.3,7.1,5,,2020-01-30T07:22:12,2020-01-30T17:16:34,0.13,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,TT284,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-01-31,35.1,26,30.6,34.1,18.7,25.5,21.3,68.3,0,0,0,,0,2,,8,155.4,1023.7,98.5,9.6,34.9,2.9,1,,2020-01-31T07:21:13,2020-01-31T17:17:53,0.18,Overcast,Cloudy skies throughout the day.,cloudy,"KITH,72515594761,KELM,TT284,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-01,34,24.2,28.9,34,21.8,25.8,26.3,90.3,0,0,0,,0.8,2.3,,6.9,329.2,1013.4,89.5,5.5,35,3.2,1,,2020-02-01T07:20:12,2020-02-01T17:19:11,0.22,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,99999964758,72515594761,KN03,72519014771,72519454778,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-02,35,26.1,30.8,34,22.8,27.3,29.1,93.6,0.104,100,25,"rain,snow",0.9,3.2,,8,188.8,1000.6,87.2,5.1,28.9,2.5,2,,2020-02-02T07:19:09,2020-02-02T17:20:30,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-03,45,30,36.2,41.8,24.2,31.3,31.7,85,0.024,100,8.33,"rain,snow",0.3,3.1,20.8,11.4,310.7,1008.8,49.2,8.8,50.9,4.2,5,,2020-02-03T07:18:05,2020-02-03T17:21:49,0.32,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"KITH,F1825,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-04,46.1,30,34.9,43.1,22.5,29.6,31.6,88.2,0,0,0,,2.1,1.8,,12.7,308.4,1010,67.7,8.8,14.4,1.2,1,,2020-02-04T07:16:58,2020-02-04T17:23:08,0.37,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-05,30.8,24.2,27,25.1,12.3,19.8,20.1,75.1,0,0,0,,0.7,1.1,20.8,16,324.5,1018.1,74.4,9.8,41.1,3.5,2,,2020-02-05T07:15:51,2020-02-05T17:24:27,0.41,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-06,35.9,25.1,31.7,35.9,15.6,26.8,30.8,96.2,0.569,100,50,"rain,snow",0.5,1.3,,11.4,102,1001.5,94.6,4.5,9.8,0.8,0,,2020-02-06T07:14:41,2020-02-06T17:25:46,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KITH,72515594761,KELM,TT284,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-07,30.9,20,25,24.2,3,12.8,23.3,93.1,0.221,100,70.83,"rain,snow",6.1,3.4,34.4,27.6,308,993.2,99.4,2.8,8.7,0.6,1,,2020-02-07T07:13:30,2020-02-07T17:27:05,0.48,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"KITH,F1825,72515594761,C3806,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-08,23,7.1,16.7,15.7,-1.7,8.1,12.7,84,0.013,100,16.67,snow,3.7,10.2,32.2,18.2,299.6,1020.5,84,8.1,48.9,4.2,3,,2020-02-08T07:12:17,2020-02-08T17:28:24,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"KITH,F1825,72515594761,KELM,TT284,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-09,35,11.1,25.2,28.8,1.6,17.6,20.9,84.3,0.074,100,16.67,"rain,snow",0,9.1,23,16,146.8,1029.2,81.4,9.1,66.3,5.7,6,,2020-02-09T07:11:03,2020-02-09T17:29:43,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"KITH,72515594761,KELM,TT284,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-10,38.9,30.8,34.7,34.6,19,29,32.7,92.5,0.103,100,20.83,"rain,snow",0,7.7,26.4,18.3,164.4,1018.2,96.3,8.8,17.1,1.4,1,,2020-02-10T07:09:48,2020-02-10T17:31:01,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"KITH,72515594761,KELM,TT284,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-11,34.1,30,32.7,34.1,22,28.5,31.2,94.3,0,0,0,,0,6.2,,13.8,300.6,1014.8,95,4.8,26.8,2.4,1,,2020-02-11T07:08:31,2020-02-11T17:32:20,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"KITH,72515594761,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-12,36,24.2,32,30.1,14,23.8,22,66.9,0.012,100,4.17,"rain,snow",1.2,6.4,31.1,19.6,226.4,1018.7,41.3,9.5,95.9,8.1,5,,2020-02-12T07:07:13,2020-02-12T17:33:38,0.57,"Snow, Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain or snow.,snow,"KITH,99999964758,72515594761,72519454778,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-13,32.3,25.1,31.2,29.4,12.4,24.2,30.4,96.6,0.209,100,37.5,"rain,snow",0.7,7.8,21.9,16.1,321.3,1007.6,95.9,4.2,34.8,2.9,2,,2020-02-13T07:05:53,2020-02-13T17:34:56,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KITH,72515594761,72519014771,72519454778,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-14,21.9,-7.9,7.6,8.6,-18.5,-6.3,2,77.7,0,0,0,,0,8,31.1,22.9,317.7,1029.5,86.1,5.8,83.5,7.3,4,,2020-02-14T07:04:32,2020-02-14T17:36:14,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-15,27,-11.8,10.3,17.3,-24.5,-2.8,0.9,67.7,0,0,0,,0,8,23,17.2,150.4,1030.9,14.3,9.9,117.6,10.1,6,,2020-02-15T07:03:09,2020-02-15T17:37:31,0.73,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-16,38,21.9,30.9,31.6,15,24.2,21,67.1,0,0,0,,0,7.8,,13.8,193.1,1018.9,85.1,9.9,57.8,5,3,,2020-02-16T07:01:46,2020-02-16T17:38:49,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-17,34.1,15.2,25.5,28.8,9.7,21.7,19.8,79.7,0,0,0,,0,7.2,,10.3,344.6,1025,51.1,9,62.7,5.4,3,,2020-02-17T07:00:21,2020-02-17T17:40:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-18,38.9,27,34.8,35.4,16.8,26.5,29.4,81.4,0.012,100,4.17,"rain,snow",0,7.2,33.9,25.2,161.6,1018.7,94.4,8,48.6,4.3,3,,2020-02-18T06:58:55,2020-02-18T17:41:23,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with morning rain or snow.,rain,"KITH,E8599,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-19,35.1,20.9,27.6,25.2,11.8,17.8,20.2,73.7,0,0,0,,0,7.2,33.3,27.6,305.9,1025.6,95.3,9.1,102.3,8.8,5,,2020-02-19T06:57:28,2020-02-19T17:42:39,0.93,Overcast,Cloudy skies throughout the day.,cloudy,"KITH,F1825,72515594761,72519014771,72519454778,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-20,21.8,14,18.7,17,5.3,9.3,11,71.6,0,0,0,,0,7.2,26.4,13.8,311,1031.8,61.8,9,78.5,6.8,4,,2020-02-20T06:56:00,2020-02-20T17:43:56,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-21,30.8,10.1,21,23.9,0.4,12.1,9.1,62,0,0,0,,0,7.1,21.9,10.3,262.1,1031,23.7,9.3,120,10.3,7,,2020-02-21T06:54:31,2020-02-21T17:45:12,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-22,39.8,8.2,26.7,35,1.6,21,13.2,57.9,0,0,0,,0,7.1,21.9,11.5,234.9,1023.6,0,9.9,123.1,10.5,6,,2020-02-22T06:53:01,2020-02-22T17:46:28,1,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-23,47,16.1,33.4,42.7,12.4,29.2,15.1,50.9,0,0,0,,0,6.9,,12.7,192.3,1019.8,1.2,9.9,110.6,9.6,6,,2020-02-23T06:51:30,2020-02-23T17:47:43,1,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-24,53.1,35.9,43,53.1,29.6,39.7,24.9,50,0,0,0,,0,5.6,,11.4,200.8,1014.5,15.2,9.9,128.4,11.2,7,,2020-02-24T06:49:58,2020-02-24T17:48:58,0,Clear,Clear conditions throughout the day.,clear-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-25,39,33.2,35.3,35.5,26.3,31.7,33.7,94.2,0.11,100,8.33,"rain,snow",0,3.8,,9.1,302.1,1012.7,89.3,5.2,52,4.3,3,,2020-02-25T06:48:25,2020-02-25T17:50:13,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-26,45,33.2,38.5,40.6,30.2,35.3,37.8,97.6,0.024,100,8.33,"rain,snow",0,2,26.4,17.2,132.3,1009.9,100,4.6,29.9,2.5,1,,2020-02-26T06:46:51,2020-02-26T17:51:28,0.04,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"KITH,E8599,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-27,42.2,20.9,28.2,35.8,5.6,15.4,22.6,80.4,0.41,100,25,"rain,snow",0,1.1,41.4,28.8,263.8,1000.9,89.1,7.7,43.2,3.7,3,,2020-02-27T06:45:16,2020-02-27T17:52:42,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"KITH,F1825,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-28,27,20,23.1,16.7,4.9,10.3,11.5,61.1,0,0,0,,3.3,0.7,31.1,19.7,255.6,1008,91.6,9.4,75.3,6.4,3,,2020-02-28T06:43:40,2020-02-28T17:53:56,0.1,Overcast,Cloudy skies throughout the day.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-02-29,23,15.2,18.6,10.9,-0.8,5.8,12,75.6,0,0,0,,0.7,1.8,29.3,19.6,291,1013.2,82.7,7.6,109.9,9.5,6,,2020-02-29T06:42:04,2020-02-29T17:55:10,0.14,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,E8599,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-01,36,19.1,27.5,33.4,6.5,20.7,18.4,70.2,0,0,0,,0,1,23,17.1,296.8,1019.7,64.8,8.8,137.5,11.9,7,,2020-03-01T06:40:27,2020-03-01T17:56:23,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-02,59,35,45.5,59,27,41.1,29,53.4,0.012,100,4.17,rain,2.3,1.2,27.7,17.2,182.6,1009.1,78.5,9.8,98.5,8.5,7,,2020-03-02T06:38:50,2020-03-02T17:57:36,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"KITH,E8599,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-03,53.9,37.2,46.6,53.9,30.8,43.2,42,84.5,0.122,100,12.5,rain,0,0.4,38.2,20.7,197.5,1001.7,81.9,9.7,80.5,7,5,,2020-03-03T06:37:11,2020-03-03T17:58:49,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-04,42.2,32,38,35.8,25.1,30.2,28.8,70.4,0.024,100,8.33,rain,0,0,35.7,27.6,282.8,1007.4,85,9.5,81.9,7.1,4,,2020-03-04T06:35:32,2020-03-04T18:00:02,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-05,46.1,30.8,36.1,46.1,22.5,30.8,23,60.8,0,0,0,,0,0,21.9,12.8,306.1,1018.5,43.7,9.9,114.6,10,7,,2020-03-05T06:33:53,2020-03-05T18:01:14,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-06,44.9,29,36.9,41.7,19.3,30.5,26.4,68,0.083,100,16.67,"rain,snow",0.3,0.1,33.3,13.9,105.6,1012.8,52.6,8.8,79.6,6.7,4,,2020-03-06T06:32:13,2020-03-06T18:02:26,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KPEO,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-07,33.2,18,25.7,24.2,9.6,17,19,76,0,0,0,,0.2,0.3,28.2,17.2,317.9,1028.2,51,9.5,98.7,8.6,5,,2020-03-07T06:30:32,2020-03-07T18:03:38,0.46,Partially cloudy,Partly cloudy throughout the day.,snow,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
"42.4532811,-76.4737116",2020-03-08,57.8,18,39.4,57.8,12.4,36.5,19.7,52.5,0,0,0,,0,0,19.7,11.4,217.6,1028.5,29.3,9.9,140.8,11.7,7,,2020-03-08T07:28:51,2020-03-08T19:04:49,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KITH,72515594761,KELM,72515614748,72515004725,KBGM,F6085"
